"Date","Currency","Mean","Buy","Sell"
"05/11/2007","EURO","96.4861","96.3678","96.6044"
"02/11/2007","EURO","96.3655","96.2385","96.4926"
"01/11/2007","EURO","96.7350","96.5919","96.8781"
"31/10/2007","EURO","96.8271","96.6670","96.9871"
"30/10/2007","EURO","96.4622","96.3268","96.5976"
"29/10/2007","EURO","96.6552","96.5393","96.7710"
"26/10/2007","EURO","96.1033","96.0059","96.2008"
"25/10/2007","EURO","95.5441","95.4152","95.6730"
"24/10/2007","EURO","95.5861","95.4599","95.7123"
"23/10/2007","EURO","95.1659","95.0584","95.2734"
"22/10/2007","EURO","95.6368","95.5153","95.7582"
"18/10/2007","EURO","95.0087","94.8794","95.1379"
"17/10/2007","EURO","94.3520","94.2331","94.4709"
"16/10/2007","EURO","94.4768","94.3511","94.6024"
"15/10/2007","EURO","94.3917","94.2748","94.5087"
"12/10/2007","EURO","94.4567","94.3333","94.5801"
"11/10/2007","EURO","94.5287","94.4077","94.6497"
"09/10/2007","EURO","93.5426","93.4203","93.6648"
"08/10/2007","EURO","94.1393","94.0370","94.2416"
"05/10/2007","EURO","94.2509","94.1493","94.3524"
"04/10/2007","EURO","94.2361","94.1171","94.3550"
"03/10/2007","EURO","94.6985","94.5629","94.8341"
"02/10/2007","EURO","95.1138","94.9806","95.2471"
"01/10/2007","EURO","95.4171","95.2980","95.5361"
"28/09/2007","EURO","94.7843","94.6372","94.9314"
"27/09/2007","EURO","94.8889","94.7911","94.9868"
"26/09/2007","EURO","94.9182","94.8370","94.9993"
"25/09/2007","EURO","94.4411","94.3292","94.5530"
"24/09/2007","EURO","94.7082","94.5776","94.8388"
"21/09/2007","EURO","94.5304","94.3986","94.6623"
"20/09/2007","EURO","93.8190","93.6840","93.9540"
"19/09/2007","EURO","93.7463","93.6147","93.8780"
"18/09/2007","EURO","92.9187","92.7760","93.0614"
"17/09/2007","EURO","93.0539","92.9136","93.1942"
"14/09/2007","EURO","92.7209","92.5836","92.8582"
"13/09/2007","EURO","92.9003","92.7592","93.0413"
"12/09/2007","EURO","92.9793","92.8257","93.1330"
"11/09/2007","EURO","92.3579","92.2510","92.4649"
"10/09/2007","EURO","92.3432","92.2384","92.4479"
"07/09/2007","EURO","91.5881","91.4993","91.6769"
"06/09/2007","EURO","91.7011","91.6000","91.8022"
"05/09/2007","EURO","90.6213","90.4936","90.7490"
"04/09/2007","EURO","90.9098","90.7654","91.0542"
"03/09/2007","EURO","91.2293","91.1283","91.3302"
"31/08/2007","EURO","91.5421","91.4171","91.6671"
"30/08/2007","EURO","91.5817","91.4537","91.7097"
"29/08/2007","EURO","91.1760","91.0646","91.2874"
"28/08/2007","EURO","91.4612","91.3384","91.5839"
"27/08/2007","EURO","91.8472","91.6946","91.9998"
"24/08/2007","EURO","91.1521","91.0484","91.2557"
"23/08/2007","EURO","90.6307","90.4797","90.7818"
"22/08/2007","EURO","90.3331","90.2188","90.4474"
"21/08/2007","EURO","90.5816","90.4330","90.7302"
"20/08/2007","EURO","91.8678","91.7051","92.0306"
"17/08/2007","EURO","90.9676","90.8097","91.1254"
"16/08/2007","EURO","89.4727","89.3374","89.6079"
"15/08/2007","EURO","89.7592","89.6156","89.9028"
"14/08/2007","EURO","90.6343","90.4910","90.7776"
"13/08/2007","EURO","91.1069","91.0024","91.2113"
"10/08/2007","EURO","90.8231","90.6810","90.9651"
"09/08/2007","EURO","91.7932","91.6401","91.9462"
"08/08/2007","EURO","91.3996","91.2996","91.4996"
"06/08/2007","EURO","91.6497","91.5211","91.7783"
"03/08/2007","EURO","91.3655","91.2484","91.4826"
"02/08/2007","EURO","91.7003","91.5471","91.8534"
"01/08/2007","EURO","91.8789","91.7317","92.0261"
"31/07/2007","EURO","92.4756","92.3397","92.6116"
"30/07/2007","EURO","92.3120","92.2009","92.4231"
"27/07/2007","EURO","93.2128","93.0980","93.3276"
"26/07/2007","EURO","93.2853","93.1713","93.3992"
"25/07/2007","EURO","93.6057","93.4586","93.7529"
"24/07/2007","EURO","93.2171","93.1148","93.3193"
"23/07/2007","EURO","92.7034","92.5698","92.8370"
"20/07/2007","EURO","92.5646","92.4380","92.6911"
"19/07/2007","EURO","92.5399","92.4132","92.6667"
"18/07/2007","EURO","92.6437","92.5070","92.7804"
"17/07/2007","EURO","92.0939","91.9974","92.1904"
"16/07/2007","EURO","92.1062","92.0149","92.1976"
"13/07/2007","EURO","91.9864","91.8362","92.1367"
"12/07/2007","EURO","91.8572","91.7039","92.0106"
"11/07/2007","EURO","91.8168","91.6584","91.9751"
"10/07/2007","EURO","90.8263","90.6923","90.9602"
"09/07/2007","EURO","90.9599","90.8648","91.0550"
"06/07/2007","EURO","90.8364","90.7436","90.9292"
"05/07/2007","EURO","90.8156","90.7140","90.9171"
"04/07/2007","EURO","90.7045","90.6038","90.8052"
"03/07/2007","EURO","90.8864","90.7744","90.9983"
"02/07/2007","EURO","90.2548","90.1534","90.3562"
"29/06/2007","EURO","89.5126","89.3906","89.6346"
"28/06/2007","EURO","89.1734","89.0764","89.2703"
"27/06/2007","EURO","88.8621","88.7687","88.9556"
"26/06/2007","EURO","89.2950","89.2032","89.3868"
"25/06/2007","EURO","89.6526","89.5461","89.7591"
"22/06/2007","EURO","89.2047","89.1031","89.3063"
"21/06/2007","EURO","88.9818","88.8709","89.0927"
"20/06/2007","EURO","89.2433","89.1284","89.3581"
"19/06/2007","EURO","89.6546","89.5364","89.7728"
"18/06/2007","EURO","88.9216","88.8109","89.0323"
"15/06/2007","EURO","88.4388","88.3210","88.5566"
"14/06/2007","EURO","88.4188","88.3130","88.5247"
"13/06/2007","EURO","88.7198","88.6132","88.8263"
"12/06/2007","EURO","89.7988","89.6839","89.9137"
"11/06/2007","EURO","88.7179","88.6209","88.8150"
"08/06/2007","EURO","89.1501","89.0581","89.2420"
"07/06/2007","EURO","90.0566","89.9431","90.1701"
"06/06/2007","EURO","90.4417","90.3454","90.5380"
"05/06/2007","EURO","90.3207","90.2182","90.4232"
"04/06/2007","EURO","90.0786","89.9548","90.2023"
"31/05/2007","EURO","89.9689","89.8611","90.0767"
"30/05/2007","EURO","90.0117","89.9038","90.1197"
"29/05/2007","EURO","89.9989","89.8981","90.0997"
"28/05/2007","EURO","90.0459","89.9464","90.1453"
"25/05/2007","EURO","89.6989","89.6066","89.7913"
"24/05/2007","EURO","89.9636","89.8701","90.0571"
"23/05/2007","EURO","89.8992","89.8073","89.9911"
"22/05/2007","EURO","90.0473","89.9490","90.1456"
"21/05/2007","EURO","90.4813","90.3828","90.5799"
"18/05/2007","EURO","90.4013","90.2971","90.5054"
"17/05/2007","EURO","90.7163","90.6103","90.8223"
"16/05/2007","EURO","91.7293","91.6244","91.8342"
"15/05/2007","EURO","90.8343","90.7507","90.9179"
"14/05/2007","EURO","90.8046","90.7048","90.9043"
"11/05/2007","EURO","90.6256","90.5341","90.7171"
"10/05/2007","EURO","91.1285","91.0370","91.2200"
"09/05/2007","EURO","91.2353","91.1332","91.3373"
"08/05/2007","EURO","91.8516","91.7514","91.9518"
"07/05/2007","EURO","92.2933","92.1858","92.4009"
"04/05/2007","EURO","91.7804","91.6867","91.8741"
"03/05/2007","EURO","92.1747","92.0757","92.2737"
"02/05/2007","EURO","92.2957","92.1953","92.3961"
"30/04/2007","EURO","93.0451","92.9527","93.1374"
"27/04/2007","EURO","92.9263","92.8162","93.0363"
"26/04/2007","EURO","93.2700","93.1597","93.3803"
"25/04/2007","EURO","93.2696","93.1817","93.3576"
"24/04/2007","EURO","92.6379","92.5290","92.7468"
"23/04/2007","EURO","92.8777","92.7763","92.9790"
"20/04/2007","EURO","93.2508","93.1496","93.3520"
"19/04/2007","EURO","93.0992","92.9972","93.2011"
"18/04/2007","EURO","93.1719","93.0809","93.2630"
"17/04/2007","EURO","92.8639","92.7511","92.9768"
"16/04/2007","EURO","93.3519","93.2500","93.4538"
"13/04/2007","EURO","92.5569","92.4426","92.6713"
"12/04/2007","EURO","92.3012","92.1882","92.4142"
"11/04/2007","EURO","92.0666","91.9519","92.1812"
"10/04/2007","EURO","92.7061","92.6010","92.8111"
"05/04/2007","EURO","92.5462","92.4381","92.6542"
"04/04/2007","EURO","91.5684","91.4667","91.6701"
"03/04/2007","EURO","91.6892","91.5878","91.7906"
"02/04/2007","EURO","91.7483","91.6433","91.8533"
"30/03/2007","EURO","91.7657","91.6647","91.8667"
"29/03/2007","EURO","91.5238","91.4230","91.6246"
"28/03/2007","EURO","91.9477","91.8536","92.0418"
"27/03/2007","EURO","91.8798","91.7803","91.9793"
"26/03/2007","EURO","91.5597","91.4471","91.6722"
"23/03/2007","EURO","92.0254","91.9164","92.1343"
"22/03/2007","EURO","92.7373","92.6302","92.8444"
"21/03/2007","EURO","92.2426","92.1407","92.3444"
"20/03/2007","EURO","92.4000","92.2978","92.5022"
"19/03/2007","EURO","92.5396","92.4283","92.6509"
"16/03/2007","EURO","92.3907","92.2911","92.4903"
"15/03/2007","EURO","91.9428","91.8372","92.0483"
"14/03/2007","EURO","91.7437","91.6391","91.8482"
"13/03/2007","EURO","91.5095","91.3954","91.6236"
"12/03/2007","EURO","91.1544","91.0559","91.2530"
"09/03/2007","EURO","91.6283","91.5241","91.7326"
"08/03/2007","EURO","91.6986","91.6023","91.7949"
"07/03/2007","EURO","91.2549","91.1399","91.3700"
"06/03/2007","EURO","90.9681","90.8487","91.0874"
"05/03/2007","EURO","91.0299","90.9160","91.1438"
"02/03/2007","EURO","91.0278","90.9206","91.1350"
"01/03/2007","EURO","91.9459","91.8294","92.0623"
"28/02/2007","EURO","92.1668","92.0421","92.2914"
"27/02/2007","EURO","92.4554","92.3418","92.5690"
"26/02/2007","EURO","92.3878","92.2792","92.4964"
"23/02/2007","EURO","91.4378","91.3232","91.5523"
"22/02/2007","EURO","91.0124","90.9036","91.1212"
"21/02/2007","EURO","91.0616","90.9649","91.1583"
"20/02/2007","EURO","91.2357","91.1220","91.3493"
"19/02/2007","EURO","90.9366","90.8388","91.0343"
"16/02/2007","EURO","90.5908","90.4760","90.7057"
"15/02/2007","EURO","90.6315","90.5379","90.7251"
"14/02/2007","EURO","89.7321","89.6353","89.8289"
"13/02/2007","EURO","89.6151","89.5232","89.7069"
"12/02/2007","EURO","90.4694","90.3644","90.5744"
"09/02/2007","EURO","90.9379","90.8306","91.0452"
"08/02/2007","EURO","90.7989","90.6911","90.9067"
"07/02/2007","EURO","90.8796","90.7827","90.9764"
"06/02/2007","EURO","90.4748","90.3797","90.5700"
"05/02/2007","EURO","90.8195","90.7232","90.9158"
"02/02/2007","EURO","91.5114","91.4069","91.6160"
"01/02/2007","EURO","91.6967","91.6120","91.7813"
"31/01/2007","EURO","91.4339","91.3431","91.5247"
"30/01/2007","EURO","91.4486","91.3586","91.5386"
"29/01/2007","EURO","91.1733","91.0656","91.2811"
"26/01/2007","EURO","91.1072","91.0120","91.2024"
"25/01/2007","EURO","91.1156","91.0133","91.2178"
"24/01/2007","EURO","91.3760","91.2681","91.4839"
"23/01/2007","EURO","90.7174","90.6136","90.8212"
"22/01/2007","EURO","90.6532","90.5464","90.7599"
"19/01/2007","EURO","90.9211","90.8190","91.0232"
"18/01/2007","EURO","90.7655","90.6702","90.8608"
"17/01/2007","EURO","90.4372","90.3224","90.5520"
"16/01/2007","EURO","90.1774","90.0809","90.2739"
"15/01/2007","EURO","90.0308","89.9192","90.1423"
"12/01/2007","EURO","89.7614","89.6538","89.8690"
"11/01/2007","EURO","90.1054","90.0127","90.1981"
"10/01/2007","EURO","90.2622","90.1606","90.3639"
"09/01/2007","EURO","90.6625","90.5582","90.7668"
"08/01/2007","EURO","90.4766","90.3813","90.5718"
"05/01/2007","EURO","90.9351","90.8387","91.0316"
"04/01/2007","EURO","91.2951","91.1989","91.3912"
"03/01/2007","EURO","92.2396","92.0003","92.4788"
"02/01/2007","EURO","92.0782","91.9787","92.1777"
"29/12/2006","EURO","91.3873","91.2873","91.4872"
"28/12/2006","EURO","91.0290","90.9372","91.1208"
"27/12/2006","EURO","91.0289","90.9307","91.1272"
"22/12/2006","EURO","91.5480","91.4466","91.6494"
"21/12/2006","EURO","91.8171","91.7072","91.9270"
"20/12/2006","EURO","91.9940","91.8756","92.1124"
"19/12/2006","EURO","91.2086","91.0883","91.3288"
"18/12/2006","EURO","91.3005","91.1790","91.4220"
"15/12/2006","EURO","91.6188","91.4969","91.7408"
"14/12/2006","EURO","92.1441","92.0409","92.2472"
"13/12/2006","EURO","92.4289","92.3196","92.5383"
"11/12/2006","EURO","91.7747","91.6504","91.8989"
"08/12/2006","EURO","92.6257","92.5171","92.7343"
"07/12/2006","EURO","92.8149","92.6558","92.9740"
"06/12/2006","EURO","93.0551","92.9476","93.1627"
"05/12/2006","EURO","92.9221","92.8141","93.0300"
"04/12/2006","EURO","93.1277","93.0216","93.2338"
"01/12/2006","EURO","92.7222","92.6223","92.8220"
"30/11/2006","EURO","92.1214","92.0087","92.2341"
"29/11/2006","EURO","92.7052","92.6034","92.8069"
"28/11/2006","EURO","92.0691","91.9624","92.1758"
"27/11/2006","EURO","93.1720","93.0481","93.2959"
"24/11/2006","EURO","91.9361","91.8248","92.0474"
"23/11/2006","EURO","91.8124","91.6960","91.9289"
"22/11/2006","EURO","91.4182","91.3043","91.5321"
"21/11/2006","EURO","91.0316","90.9270","91.1361"
"20/11/2006","EURO","91.1089","90.9983","91.2194"
"17/11/2006","EURO","90.6643","90.5576","90.7711"
"16/11/2006","EURO","91.0740","90.9773","91.1707"
"15/11/2006","EURO","90.9339","90.8439","91.0239"
"14/11/2006","EURO","91.0878","90.9927","91.1830"
"13/11/2006","EURO","91.2321","91.1374","91.3267"
"10/11/2006","EURO","91.2836","91.1776","91.3896"
"09/11/2006","EURO","91.1984","91.1003","91.2964"
"08/11/2006","EURO","91.6816","91.5948","91.7684"
"07/11/2006","EURO","91.6906","91.5920","91.7891"
"06/11/2006","EURO","91.2786","91.1746","91.3826"
"03/11/2006","EURO","91.8339","91.7279","91.9400"
"02/11/2006","EURO","91.7849","91.6883","91.8816"
"01/11/2006","EURO","91.6336","91.5340","91.7331"
"31/10/2006","EURO","91.5893","91.5018","91.6768"
"30/10/2006","EURO","91.4991","91.4006","91.5976"
"27/10/2006","EURO","91.3969","91.3094","91.4844"
"26/10/2006","EURO","90.8937","90.8028","90.9847"
"25/10/2006","EURO","90.5455","90.4350","90.6560"
"23/10/2006","EURO","90.9594","90.8718","91.0470"
"19/10/2006","EURO","90.3344","90.2446","90.4243"
"18/10/2006","EURO","90.2152","90.1268","90.3037"
"17/10/2006","EURO","90.4281","90.3432","90.5130"
"16/10/2006","EURO","90.5122","90.4321","90.5923"
"13/10/2006","EURO","91.0589","90.9730","91.1448"
"12/10/2006","EURO","90.7597","90.6734","90.8459"
"11/10/2006","EURO","90.8597","90.7806","90.9388"
"09/10/2006","EURO","91.2908","91.2081","91.3736"
"06/10/2006","EURO","92.0022","91.9147","92.0898"
"05/10/2006","EURO","92.6418","92.5519","92.7317"
"04/10/2006","EURO","92.3407","92.2594","92.4220"
"03/10/2006","EURO","92.5933","92.5061","92.6806"
"02/10/2006","EURO","92.0531","91.9640","92.1422"
"29/09/2006","EURO","92.3043","92.2128","92.3958"
"28/09/2006","EURO","92.3948","92.3033","92.4863"
"27/09/2006","EURO","92.1551","92.0569","92.2533"
"26/09/2006","EURO","92.6354","92.5418","92.7290"
"25/09/2006","EURO","93.3435","93.2487","93.4383"
"22/09/2006","EURO","93.2402","93.1450","93.3353"
"21/09/2006","EURO","92.7639","92.6590","92.8688"
"20/09/2006","EURO","92.3931","92.2891","92.4971"
"19/09/2006","EURO","93.0088","92.9048","93.1129"
"18/09/2006","EURO","92.7757","92.6760","92.8753"
"15/09/2006","EURO","93.3048","93.2073","93.4022"
"14/09/2006","EURO","93.0298","92.9307","93.1290"
"13/09/2006","EURO","93.0009","92.9039","93.0980"
"12/09/2006","EURO","92.6146","92.5202","92.7090"
"11/09/2006","EURO","92.3110","92.2144","92.4076"
"08/09/2006","EURO","92.4846","92.3874","92.5817"
"07/09/2006","EURO","93.1817","93.0788","93.2847"
"06/09/2006","EURO","93.3672","93.2600","93.4744"
"05/09/2006","EURO","93.3672","93.2600","93.4744"
"04/09/2006","EURO","93.3274","93.2257","93.4291"
"01/09/2006","EURO","93.0823","92.9772","93.1873"
"31/08/2006","EURO","93.1982","93.0998","93.2967"
"30/08/2006","EURO","93.2731","93.1759","93.3702"
"29/08/2006","EURO","93.2923","93.1999","93.3847"
"28/08/2006","EURO","93.1043","93.0137","93.1950"
"25/08/2006","EURO","92.9133","92.8160","93.0106"
"24/08/2006","EURO","92.9740","92.8749","93.0731"
"23/08/2006","EURO","93.1757","93.0772","93.2741"
"22/08/2006","EURO","93.7170","93.5962","93.8378"
"21/08/2006","EURO","93.5805","93.4684","93.6926"
"18/08/2006","EURO","93.3976","93.2824","93.5127"
"17/08/2006","EURO","93.6187","93.5006","93.7368"
"16/08/2006","EURO","93.1394","93.0212","93.2577"
"15/08/2006","EURO","92.9242","92.8122","93.0361"
"14/08/2006","EURO","93.0223","92.9120","93.1327"
"11/08/2006","EURO","93.2494","93.1464","93.3524"
"10/08/2006","EURO","94.1468","94.0262","94.2674"
"09/08/2006","EURO","93.3842","93.2813","93.4870"
"08/08/2006","EURO","93.2726","93.1629","93.3823"
"07/08/2006","EURO","93.6219","93.4988","93.7451"
"04/08/2006","EURO","93.1314","93.0098","93.2530"
"03/08/2006","EURO","93.1669","93.0672","93.2667"
"02/08/2006","EURO","93.8961","93.7829","94.0092"
"01/08/2006","EURO","93.6025","93.4884","93.7166"
"31/07/2006","EURO","93.8517","93.7396","93.9638"
"28/07/2006","EURO","93.5142","93.4093","93.6191"
"27/07/2006","EURO","93.9318","93.8257","94.0380"
"26/07/2006","EURO","93.0399","92.9363","93.1436"
"25/07/2006","EURO","93.9144","93.8076","94.0213"
"24/07/2006","EURO","93.7096","93.6044","93.8147"
"21/07/2006","EURO","93.3593","93.2543","93.4643"
"20/07/2006","EURO","92.8812","92.7651","92.9972"
"19/07/2006","EURO","92.1205","92.0142","92.2268"
"18/07/2006","EURO","92.2829","92.1780","92.3879"
"17/07/2006","EURO","93.0016","92.9030","93.1001"
"14/07/2006","EURO","93.2637","93.1628","93.3647"
"13/07/2006","EURO","92.9162","92.8110","93.0214"
"12/07/2006","EURO","93.8522","93.7560","93.9484"
"11/07/2006","EURO","93.8687","93.7582","93.9792"
"10/07/2006","EURO","94.3508","94.2536","94.4480"
"07/07/2006","EURO","94.2739","94.1638","94.3841"
"06/07/2006","EURO","93.3454","93.2334","93.4573"
"05/07/2006","EURO","93.5394","93.4119","93.6670"
"04/07/2006","EURO","94.2132","94.1010","94.3253"
"03/07/2006","EURO","94.2999","94.1867","94.4132"
"30/06/2006","EURO","93.9846","93.8651","94.1041"
"29/06/2006","EURO","92.5303","92.4079","92.6528"
"28/06/2006","EURO","93.1926","93.0808","93.3043"
"27/06/2006","EURO","93.8134","93.6972","93.9296"
"26/06/2006","EURO","93.2128","93.0961","93.3296"
"23/06/2006","EURO","93.6852","93.5632","93.8071"
"22/06/2006","EURO","93.4544","93.3376","93.5713"
"21/06/2006","EURO","92.9403","92.8283","93.0523"
"20/06/2006","EURO","92.6835","92.5704","92.7966"
"19/06/2006","EURO","92.7853","92.6691","92.9016"
"16/06/2006","EURO","93.0762","92.9599","93.1924"
"15/06/2006","EURO","92.6978","92.5856","92.8101"
"14/06/2006","EURO","93.0197","92.9202","93.1191"
"13/06/2006","EURO","92.2081","92.0977","92.3184"
"12/06/2006","EURO","91.9315","91.8262","92.0368"
"09/06/2006","EURO","91.8306","91.7249","91.9362"
"08/06/2006","EURO","92.9607","92.8638","93.0577"
"07/06/2006","EURO","92.8137","92.7013","92.9261"
"06/06/2006","EURO","93.3248","93.2330","93.4167"
"05/06/2006","EURO","93.5164","93.4051","93.6277"
"02/06/2006","EURO","92.5422","92.4410","92.6434"
"31/05/2006","EURO","93.0558","92.9451","93.1664"
"30/05/2006","EURO","92.6922","92.5967","92.7878"
"29/05/2006","EURO","92.4224","92.3120","92.5328"
"26/05/2006","EURO","92.4937","92.3750","92.6123"
"25/05/2006","EURO","91.9832","91.8720","92.0944"
"24/05/2006","EURO","92.7420","92.6218","92.8622"
"23/05/2006","EURO","93.2412","93.1197","93.3627"
"22/05/2006","EURO","92.2088","92.0782","92.3393"
"19/05/2006","EURO","92.9693","92.8494","93.0892"
"18/05/2006","EURO","92.0491","91.9466","92.1516"
"17/05/2006","EURO","92.8492","92.7430","92.9553"
"16/05/2006","EURO","92.2615","92.1456","92.3774"
"15/05/2006","EURO","92.2850","92.1749","92.3951"
"12/05/2006","EURO","91.8226","91.6938","91.9514"
"11/05/2006","EURO","90.8898","90.7757","91.0040"
"10/05/2006","EURO","90.5916","90.4681","90.7150"
"09/05/2006","EURO","90.1879","90.0583","90.3176"
"08/05/2006","EURO","90.3826","90.2687","90.4966"
"05/05/2006","EURO","90.0096","89.8958","90.1234"
"04/05/2006","EURO","89.4944","89.3871","89.6018"
"03/05/2006","EURO","89.9456","89.8254","90.0658"
